,url,type
295,https://www.sendo.vn/shop/gao-lut-ba-loan-81935,shop_url
296,https://www.sendo.vn/shop/cryaotic10,shop_url
297,https://www.sendo.vn/shop/hoang-hai,shop_url
298,https://www.sendo.vn/shop/happychappyvn,shop_url
299,https://www.sendo.vn/shop/cakiemls86,shop_url
300,https://www.sendo.vn/shop/nguyen-duc-nghia,shop_url
301,https://www.sendo.vn/shop/nang-xinh-food,shop_url
302,https://www.sendo.vn/shop/lien-shop,shop_url
303,https://www.sendo.vn/shop/vietlong22-04-89,shop_url
304,https://www.sendo.vn/shop/bich-thuan,shop_url
305,https://www.sendo.vn/shop/nguyennhan21042017-gmail-com,shop_url
306,https://www.sendo.vn/shop/gentlemen,shop_url
307,https://www.sendo.vn/shop/blinkshop,shop_url
308,https://www.sendo.vn/shop/chuyenlesi,shop_url
309,https://www.sendo.vn/shop/khanh-thi,shop_url
310,https://www.sendo.vn/shop/phuong-pham-shop,shop_url
311,https://www.sendo.vn/shop/cham-soc-va-lam-dep,shop_url
312,https://www.sendo.vn/shop/trieu-luong,shop_url
313,https://www.sendo.vn/shop/bitcoin-coffee_-xuan-trang-sho,shop_url
314,https://www.sendo.vn/shop/nuoc-hoa-199k,shop_url
315,https://www.sendo.vn/shop/my-pham-hoang-ngoc-diep,shop_url
316,https://www.sendo.vn/shop/cho-dong-hoi,shop_url
317,https://www.sendo.vn/shop/cofe-phin,shop_url
318,https://www.sendo.vn/shop/kinh-mat-tien-thanh,shop_url
319,https://www.sendo.vn/shop/tuyet-nhung-tg,shop_url
320,https://www.sendo.vn/shop/lulu-shop,shop_url
321,https://www.sendo.vn/shop/an-cong,shop_url
322,https://www.sendo.vn/shop/da-jewelry,shop_url
323,https://www.sendo.vn/shop/hoa-hong-den,shop_url
324,https://www.sendo.vn/shop/anhjean88,shop_url
325,https://www.sendo.vn/shop/bep-ga-phat-dat,shop_url
326,https://www.sendo.vn/shop/tam-ga,shop_url
327,https://www.sendo.vn/shop/fashion-men-style-2019,shop_url
328,https://www.sendo.vn/shop/thanhxuan1990,shop_url
329,https://www.sendo.vn/shop/tong-kho-buon-do-gia-re,shop_url
330,https://www.sendo.vn/shop/shop-baba,shop_url
331,https://www.sendo.vn/shop/thienyet1992,shop_url
332,https://www.sendo.vn/shop/hoang-my,shop_url
333,https://www.sendo.vn/shop/thai-trang,shop_url
334,https://www.sendo.vn/shop/vietthangshop,shop_url
335,https://www.sendo.vn/shop/diep-anh,shop_url
336,https://www.sendo.vn/shop/shop-u-nu,shop_url
337,https://www.sendo.vn/shop/tinh-dau-thien-nhien-cao-cap-idangcap-vietnam,shop_url
338,https://www.sendo.vn/shop/the-dien-thoai-gia-sieu-re,shop_url
339,https://www.sendo.vn/shop/itstore_seller,shop_url
340,https://www.sendo.vn/shop/parabolshop,shop_url
341,https://www.sendo.vn/shop/van-long,shop_url
342,https://www.sendo.vn/shop/cam-tu1711,shop_url
343,https://www.sendo.vn/shop/junkies-stores,shop_url
344,https://www.sendo.vn/shop/do-gia-dung-gia-tot,shop_url
345,https://www.sendo.vn/shop/khanh-hoav,shop_url
346,https://www.sendo.vn/shop/boo2108,shop_url
347,https://www.sendo.vn/shop/ny-ny,shop_url
348,https://www.sendo.vn/shop/tuong-vyy-fashion,shop_url
349,https://www.sendo.vn/shop/hoangthanhh,shop_url
350,https://www.sendo.vn/shop/shop-can-cau-lure,shop_url
351,https://www.sendo.vn/shop/thanh-hang-1994,shop_url
352,https://www.sendo.vn/shop/ken_king,shop_url
353,https://www.sendo.vn/shop/yukii-shop,shop_url
354,https://www.sendo.vn/shop/anna-minh-hang,shop_url
355,https://www.sendo.vn/shop/giay-xinh-tui-dep,shop_url
356,https://www.sendo.vn/shop/shopgiadinh,shop_url
357,https://www.sendo.vn/shop/keo-mini,shop_url
358,https://www.sendo.vn/shop/shop-dien-thoai-minh-trang,shop_url
359,https://www.sendo.vn/shop/shop-bahuy,shop_url
360,https://www.sendo.vn/shop/fashion-home168,shop_url
